x,y,target
-19.96195,64.42143,7
-69.14068,-22.39797,9
62.14082,34.46854,1
-12.09964,-32.50643,6
22.94172,-70.69743,4
-42.41253,-44.44099,8
-68.53837,-24.07883,9
41.57875,23.77977,3
-42.42591,22.81146,5
-2.73307,-1.53714,6
5.44136,13.43839,0
13.06039,-64.26192,4
25.18609,-42.41429,4
-30.49133,45.66754,7
-32.28901,21.46398,8
-73.43939,-18.45869,9
63.3669,2.56787,1
-2.72788,1.47082,8
0.56277,21.52771,2
-47.86787,11.32605,5
-36.47981,20.23062,5
54.73361,-11.82942,3
63.37395,2.48084,1
62.24377,25.27122,1
-42.53026,-48.15943,8
-48.55407,-41.66772,8
46.07203,-30.12173,3
6.58995,12.12546,0
-26.50753,64.08893,7
6.5256,46.89332,0
74.89108,29.83504,1
-46.10984,-45.83912,8
28.59506,24.4032,1
32.61381,-0.05815,6
32.81834,-61.23177,4
-33.54065,4.52623,9
-51.85929,-48.20006,8
-59.66653,-16.54387,9
-34.24503,-30.13312,8
-29.98778,-49.6608,8
26.05406,-46.49685,6
-64.32888,0.3547,9
82.68953,6.07559,1
-53.36367,-44.47578,8
31.78499,-56.51845,4
18.105,-18.82248,2
-23.82956,45.15844,7
-21.08551,59.52721,7
23.11898,46.42573,0
-21.55888,10.65753,5
64.18454,34.35131,1
62.17371,3.14564,1
5.10732,19.35976,0
20.51054,37.60052,6
19.34079,-21.01825,4
6.71113,2.97567,3
7.72716,49.15835,0
7.45084,-17.7501,4
52.17352,-13.19886,3
-41.87526,49.32479,5
62.04513,25.80288,1
8.95769,-26.17826,6
41.28566,16.95406,3
43.95905,15.80816,3
3.06307,-45.43872,4
38.56468,-37.41719,4
-22.39366,35.72922,5
2.86699,21.08924,6
-60.56921,6.91631,9
-27.9222,-13.64212,8
51.42946,-11.64205,3
52.06299,-24.37742,3
62.03498,34.69841,1
10.46988,47.07713,0
-14.65185,-56.16661,2
61.86805,25.65763,1
14.23611,-54.1936,4
37.64307,-18.67091,4
40.30067,-36.40775,4
-26.60612,-28.74576,8
32.74501,-57.94529,4
-62.20028,1.40796,9
15.83993,53.12041,0
-63.68814,-24.72245,9
-59.13625,25.38725,9
-31.41401,39.00684,5
37.90609,-11.64451,0
-3.81766,-66.01802,6
5.47108,24.87366,0
-10.14552,39.05639,5
18.19953,34.39627,0
47.28749,-26.21124,3
-69.52396,-16.01888,9
-28.87729,43.08817,8
47.29314,-19.68024,3
4.14056,-36.87673,6
83.84678,24.12537,1
-71.75906,-24.36117,9
14.9091,-41.07594,4
74.28925,21.61848,1
13.27872,24.2463,6
27.6888,-41.41187,4
-33.20701,12.39845,5
20.09113,-50.37422,4
80.60008,24.90897,1
36.44452,-51.83944,6
-24.2978,-9.92441,8
-42.65381,18.68316,5
-58.88443,-14.05896,9
31.56089,-47.09337,4
-52.06839,12.83695,5
45.40554,20.15665,3
40.21751,-28.08439,8
-53.37266,-44.41116,8
29.4688,15.64911,1
5.0403,48.6087,0
11.63923,-4.47092,6
-45.37231,-46.87489,8
-69.92879,-14.09854,9
8.8788,32.30002,0
-16.6351,41.47485,5
27.9242,1.92699,6
-6.33437,-68.3335,2
-0.00314,-1.08953,4
-61.10477,23.6918,9
26.9751,13.1783,3
-4.45073,-58.43459,2
-3.08931,-60.89896,6
-42.09576,-51.8051,8
-25.10712,31.69544,5
-61.3035,-5.35954,9
-6.09744,-61.13433,2
38.66755,11.93884,3
57.35088,27.73454,1
24.78166,3.27715,6
31.0331,19.89046,3
14.96463,-68.28877,6
-5.47174,-21.83814,2
-47.63086,57.02689,7
-7.25264,-45.86903,2
75.11415,25.91139,1
9.68458,-71.85114,2
3.27658,0.34576,0
45.99579,-23.91089,3
22.10025,6.95912,0
29.52904,-58.55737,4
-38.40028,-49.03349,8
-39.82516,22.75369,5
20.34436,34.19427,0
-27.855,-47.80999,8
-9.45202,39.03059,5
12.23365,-50.53219,2
-25.32198,65.45359,7
-34.85069,-52.01362,8
85.6171,15.75983,1
-38.15874,43.67774,5
-62.41388,15.69263,9
-30.17958,23.86316,8
4.30603,31.9984,0
-59.38689,10.30708,9
9.85633,33.06514,0
-66.91738,-24.78185,9
35.3613,22.99919,3
-45.44738,59.15873,9
-15.43593,37.16975,5
-55.16232,31.41174,7
-63.94273,7.97004,9
-16.7246,-44.60562,6
15.80104,55.89183,0
-35.48474,53.37489,7
59.35257,32.2771,1
-19.02231,33.34974,5
-33.32936,25.21123,5
-70.29452,-16.10841,9
-29.37996,12.48401,5
43.22644,-21.15107,4
2.03262,-40.6627,6
-1.05293,-14.44303,2
8.67907,-13.05956,4
-21.15119,7.16516,5
-63.55427,-20.69523,9
-52.28954,51.39581,7
34.89198,-43.28036,4
0.2046,-21.30593,2
-15.24017,-50.20838,2
-66.18039,15.66611,9
-64.04194,0.09502,9
40.66466,-16.11112,6
28.0734,-46.77167,2
66.06049,30.7214,1
38.29807,11.04987,3
-35.73305,64.00262,7
67.18906,-1.87841,1
-50.19144,-40.67805,8
-20.9812,62.9156,7
-63.13449,37.03713,9
75.12958,8.5841,1
-28.568,-13.37413,8
-61.07731,-0.98871,9
30.42103,14.33257,3
-37.47989,62.63375,7
-45.88932,30.47772,7
-30.33718,61.22964,7
78.37405,10.8258,1
-28.71094,63.43754,7
49.36463,-10.96201,4
7.05583,-22.59052,4
-4.74287,-37.2137,0
25.67447,-62.61251,2
51.29228,-15.13598,4
-39.87855,14.33976,5
-8.4298,-69.91351,2
-36.64427,-52.75272,8
-55.55678,1.52234,9
24.06178,35.30186,6
-20.76852,-22.05546,8
3.53801,35.48637,6
4.83114,8.42585,0
-40.72536,38.29065,7
-25.55494,62.24784,7
-37.57127,40.18129,5
14.01136,46.75924,0
77.28432,26.29979,1
-69.44663,-7.47816,9
22.86583,-15.13578,6
22.0021,44.27268,0
29.36056,-66.3484,4
-76.26054,-14.10775,9
26.73917,-43.74381,2
-7.06476,-29.8538,2
9.89261,-19.82462,6
-58.50641,29.98139,7
81.33978,17.14589,1
40.39378,-1.48263,0
-28.81685,5.53541,5
-52.6652,-43.50568,0
-59.88686,39.7861,7
3.62083,-29.18787,2
-30.40282,-13.45022,8
-17.88083,-56.05964,6
48.49361,3.84783,3
8.35969,-35.47083,6
69.64941,13.23049,1
-19.52422,53.39283,7
46.80366,-25.64239,4
-48.08898,-51.69226,8
-27.99923,64.73059,7
4.83586,-60.78317,4
57.30228,27.69322,1
-36.03522,57.23648,7
-25.76255,-11.02044,8
-8.13954,-24.2025,2
37.8202,-33.54671,4
-18.26338,-55.88915,4
34.05035,-54.6062,4
3.77104,-43.22646,4
75.2567,20.74912,1
-23.43851,-54.70968,8
12.00139,-44.05041,6
-52.47446,35.67371,7
37.9066,-66.36664,2
-65.53551,8.8855,9
2.23715,-42.27073,4
-20.2796,39.17527,5
-4.22253,-23.59001,0
44.03459,0.66858,6
35.13309,22.7825,3
-44.13614,-49.03463,8
-27.51603,-51.81656,8
26.66929,-62.21693,2
14.73996,49.71555,0
-49.25814,53.29795,7
6.62685,-28.57857,2
14.52349,-63.02722,4
12.5893,53.42864,0
46.68585,-24.36819,3
70.14704,20.68186,1
39.85727,-2.23978,0
-25.86114,-27.97813,8
64.57442,9.97764,1
-52.24744,55.54738,7
-42.77779,58.94835,7
15.92153,-32.31569,2
15.35772,-52.88071,6
45.40087,18.28134,3
30.94341,-18.1989,1
12.95479,-22.80855,2
-56.09842,40.06973,7
-9.30987,-37.23769,0
-13.67785,-42.90177,0
21.78275,37.27411,0
34.58023,-6.83366,6
5.59417,-3.19379,2
-33.20795,34.54799,7
4.15534,-25.92607,2
-6.52097,-46.34174,8
49.82397,-18.24055,3
21.51061,-70.15324,6
35.96266,10.67973,3
17.74814,36.30562,0
-71.62782,-10.80436,9
-30.77289,44.70379,7
32.06191,9.64135,3
-10.08941,38.71443,5
38.4193,-26.18624,4
-51.1954,5.45447,9
-12.18445,-48.65004,6
8.91757,-26.03736,4
-56.04824,-11.91342,5
15.70915,43.44894,0
32.37924,-41.99136,6
-39.05594,-49.07632,8
37.68575,-33.47619,4
16.682,45.81307,0
36.30474,-25.20455,4
29.05775,-41.69219,4
18.60201,40.29869,0
23.65199,-41.78497,4
62.73647,34.10745,1
8.25192,-35.50859,6
34.00226,-30.03833,4
15.86136,-35.1156,3
-22.67853,52.96172,7
72.45035,24.87431,1
23.42392,41.04427,3
-10.03639,-27.88302,6
48.19765,-9.44507,4
63.0037,19.283,1
61.79679,35.05932,1
-33.70163,10.4888,5
9.61736,-59.55661,6
23.95982,1.22519,3
-39.70844,-50.78059,8
40.38672,12.75498,3
46.66415,-19.0235,4
71.25161,23.72462,1
-35.85437,47.88533,7
3.81517,-50.54546,4
-66.19083,-15.76261,9
-30.01245,-30.55514,8
-33.86663,-52.50476,8
21.49987,-69.0181,4
-44.74838,11.90563,5
-36.94327,11.44463,5
8.0876,-19.19545,6
-43.95838,62.95002,7
35.64505,-30.53175,3
-64.66463,15.99385,9
87.55164,6.70069,1
3.43423,35.34343,0
-35.78831,19.31101,5
46.06193,-22.13643,3
-29.19237,55.89949,7
-8.29952,-25.42157,0
83.84734,23.35141,1
83.80657,20.28622,1
-44.72393,-41.6024,8
2.83945,12.18551,3
14.50552,-30.33073,2
14.79924,44.85587,0
-58.57365,19.48739,5
-61.36736,28.878,9
11.80091,15.7126,6
21.07655,6.06514,3
-41.89105,-41.53152,8
78.27583,-1.11821,1
26.04107,44.76771,0
39.64577,-31.46111,4
-20.23481,-55.73625,6
-2.48428,-59.83221,2
20.83601,-22.68534,4
-42.02565,-45.27906,8
24.83688,-23.41263,3
-7.78206,-53.43871,4
-5.3568,-23.26692,2
31.36983,-15.81779,1
-67.36779,-17.88783,9
22.0788,-20.88312,1
-26.92391,47.15274,7
-62.93044,-12.85269,9
-32.65988,7.82111,5
-18.95822,55.28831,7
3.81326,-15.08623,6
69.49443,7.79254,1
-37.03391,25.04632,5
-27.56448,-8.19228,8
-26.28081,-7.71374,8
15.46061,-31.35933,2
-15.9956,-56.24514,6
4.50579,-23.59638,4
-1.83306,-54.79485,6
8.67262,5.2895,3
87.32521,10.69896,1
-13.84717,-42.72322,6
40.05577,-28.42964,4
3.78822,35.88156,0
24.54806,8.31717,3
-56.09513,19.06002,9
-35.39969,-26.07339,8
36.53396,-65.54254,4
19.88317,40.88718,0
-19.66584,-5.73208,8
36.96566,-26.62229,4
37.47574,20.19628,3
-61.07375,28.03774,9
-50.47197,55.19777,7
58.90223,31.97781,1
64.89751,13.03698,1
-44.20277,32.35115,7
-53.3101,10.56355,5
66.96886,22.52391,1
-69.83456,-13.96653,9
0.74347,-41.03848,4
5.63185,-53.77823,4
7.62716,-6.44813,2
52.6427,-17.35847,4
-51.25177,-44.79773,8
23.90484,38.35005,6
-17.15434,53.13042,7
87.32209,11.33936,1
50.28283,0.80763,3
26.21769,46.24356,0
-25.97559,46.75434,7
56.63305,-17.04796,3
-28.82744,28.0181,5
-24.99811,-14.93085,8
78.07228,15.9912,1
16.83662,-46.79366,4
-1.46372,-33.62996,2
48.20049,10.9845,3
34.86429,-47.92389,4
-38.78549,-51.90975,8
-21.24523,-16.11386,8
-26.55211,-13.86564,8
47.22215,-9.12371,4
-28.14908,-51.9815,8
64.18637,28.25358,1
-31.16677,-24.51564,8
-54.56275,22.79169,9
30.91939,14.80069,3
12.54182,49.61473,0
24.83146,35.31985,6
11.55914,19.22042,0
2.03623,-22.09052,2
-64.12448,-11.18158,9
-18.26368,52.64566,7
35.39461,22.90281,3
-62.69977,27.72143,7
15.74685,43.71526,0
79.84251,20.76451,1
41.84192,-34.69996,3
-43.32931,24.3023,5
-57.36808,-12.14932,9
-2.75346,-17.96349,3
9.15165,54.11869,0
-27.45165,30.40216,5
11.46179,32.74769,0
-21.57363,30.17706,5
-21.00802,-3.66194,8
-30.16629,41.7255,7
26.216,-8.73771,3
1.62574,-42.60291,6
0.56871,-22.04452,2
-47.3454,-45.14114,8
6.90795,13.01087,0
20.55769,45.1659,0
-68.93481,-6.20529,9
23.52757,15.64493,3
32.65186,-0.62312,0
-38.6556,20.22192,5
-46.3149,-36.60947,8
63.54082,23.4716,1
74.25853,8.70812,1
0.45706,-28.82101,2
12.65521,-3.52123,6
9.07261,29.74193,6
21.38205,41.97553,6
-51.13739,-43.90496,8
36.84016,-35.67889,6
-2.32042,-58.77502,6
48.62684,2.62355,3
34.49834,22.74148,3
-64.95048,13.39346,9
-38.74559,27.82199,5
20.29006,-50.21679,4
20.02845,-9.10164,3
32.42006,14.92157,3
58.19537,33.26801,1
-30.12666,-10.35028,8
69.63279,27.91099,1
-21.37785,31.46864,5
-1.97032,-60.80968,2
15.17571,44.98365,6
22.33491,35.02186,0
-21.37014,62.34655,7
-63.48393,-12.09683,9
49.78833,8.45635,3
1.94119,-28.91012,2
-18.36447,58.56507,7
64.54638,24.39353,1
-45.72151,62.72699,7
33.55807,-30.50429,6
85.15279,5.55434,1
4.09545,-6.59851,6
-7.45957,-67.17673,2
-24.90121,-51.32727,6
2.156,-71.47585,6
-17.57792,53.85334,7
-2.05519,6.64426,0
19.23711,-62.47456,4
-57.18627,22.12849,9
48.01529,-20.36797,3
34.22277,-63.92702,2
-29.59151,2.37308,5
-11.96013,-44.28712,0
-23.15402,-22.26876,8
-4.03405,-13.66676,6
-8.07831,-65.91378,2
38.01436,-51.43654,6
-51.74044,19.83443,7
2.01396,-11.37521,4
14.43602,-16.95712,2
65.35909,20.17463,1
63.91447,11.15847,1
14.06789,39.86562,0
16.9797,12.39649,3
-44.74685,4.19276,5
-41.21845,33.61285,5
-5.43332,-70.09634,2
-5.85696,-54.85726,6
33.35282,-47.75354,2
78.80324,-0.62919,1
-33.4526,-27.87887,8
-3.23831,1.49679,0
45.24057,-31.51233,3
15.21189,-64.47161,4
46.78154,-34.39085,3
1.95847,-48.41697,4
17.65361,-37.99834,2
-55.29665,28.31375,9
-4.82471,-36.98929,2
53.78528,30.74958,8
-70.38656,13.81486,9
-0.50153,-4.75212,6
-4.49862,-4.3056,2
28.13812,-4.46773,0
-22.37245,-49.90303,6
39.87761,-35.71961,4
2.54159,3.16503,5
2.72497,-67.35634,4
-63.09555,16.2651,7
-18.60943,-5.95022,8
66.11767,22.77608,1
23.55044,-45.97511,6
28.4973,-10.35773,3
2.53978,-6.90719,4
2.78265,-42.957,2
-60.82745,9.10003,9
2.35997,-59.56413,4
11.18186,6.09705,3
-31.51744,42.06889,5
80.87578,13.83638,1
31.06129,-61.31536,2
21.60575,-43.38248,6
19.05014,45.65095,0
73.0527,7.86032,1
78.5379,22.10014,1
26.60705,45.14064,0
-5.15019,-22.30793,2
9.51818,-18.99532,6
-60.24846,1.19862,9
-64.6177,36.8604,9
2.181,35.25573,0
56.84708,31.67746,1
25.13235,-62.62603,2
3.73421,-8.61512,4
25.47514,38.36625,6
-52.67741,39.61394,7
19.04406,-57.03592,6
84.65575,6.57862,1
60.34695,27.02755,1
-47.96825,44.27999,7
-28.01261,52.59632,7
-27.1443,-27.57609,8
-47.36845,53.22443,7
-13.01158,-43.71753,6
-38.79762,28.462,5
33.10356,5.82248,1
-27.40795,59.97158,7
5.84796,10.0093,0
10.73572,36.51524,0
-62.03613,15.5767,9
17.05412,-22.18564,2
62.74542,18.412,1
5.17189,-21.48277,6
-4.50498,-42.31575,2
7.20452,-9.45966,2
-23.59694,8.60648,5
-27.51888,-20.5382,8
-47.06831,3.58824,5
0.41083,-7.41618,2
-51.50269,7.56734,7
-35.8423,-32.73663,8
36.32733,-46.29262,4
15.16325,27.81341,0
-57.54008,8.82845,9
14.45467,53.34395,0
-40.37094,-40.43253,8
77.57825,-0.45712,1
27.67991,-2.89358,3
-18.6683,-11.00802,8
-3.91687,-24.66706,2
-38.85052,-28.1928,8
27.20895,-64.4444,2
10.26949,34.40173,0
-1.33591,-1.22812,6
31.00769,12.69378,3
-20.37933,-3.0128,8
-55.90676,41.24505,7
-44.66094,-45.47068,8
10.62786,-25.16047,2
27.30865,-63.81295,6
35.43274,-8.84756,6
-2.02032,-54.19257,6
20.9881,44.11748,0
27.68934,-41.37898,4
-35.8616,34.28963,5
44.37555,-17.53597,3
38.05117,-21.77231,4
55.78266,29.76788,1
73.13947,9.34304,1
-63.16272,-7.54291,9
-57.82085,43.35858,7
32.75029,5.49133,0
-6.45529,-56.21598,6
14.86146,-19.12332,2
70.48482,-0.10143,1
-1.58552,-16.93328,4
7.01811,-50.97625,2
-51.87961,54.96054,7
-32.37307,34.46325,7
83.48064,4.17434,1
-23.39276,-22.85272,8
19.65858,32.53195,3
22.62424,7.73507,8
-47.37599,59.40601,7
-61.58069,30.26688,9
-42.96946,-42.98383,8
-35.36303,60.61972,7
-10.77216,-64.31496,2
-21.4055,51.53209,7
-64.34637,-2.1864,9
-24.30325,62.75985,7
9.24766,-65.34406,2
28.7964,-63.52323,2
-10.81106,-45.40336,3
27.9481,45.78976,6
35.63079,9.59941,3
42.09916,16.14829,3
-58.78891,11.70848,9
55.54103,30.99798,1
63.87943,16.81371,1
30.42368,-62.69787,4
-24.52403,-13.19519,8
12.0542,37.39592,0
-69.99374,-24.68285,9
-42.48216,52.79124,7
-21.31737,33.45575,5
14.88841,-33.57671,2
-43.7153,-41.88908,8
-36.00638,-48.73814,8
13.16236,11.31895,3
-15.14635,-50.12957,6
43.31059,24.10858,3
-4.8038,-33.989,0
-28.50987,-8.93388,8
9.71785,-56.88168,2
1.55141,-71.29835,2
-14.85613,-14.43887,5
-70.66694,-17.27973,9
-1.20668,-33.66077,2
10.91487,7.22025,6
-22.38739,-21.83899,8
11.54191,1.4971,3
0.13329,-11.36991,2
-25.13904,-17.57173,8
50.92648,7.00182,3
29.04745,12.0004,3
-2.60586,-28.87842,1
22.86942,-29.23555,1
50.31906,3.27854,3
8.66051,47.23357,0
75.27657,5.79526,1
-28.09477,-23.74894,8
34.59433,-58.91039,4
65.44777,-2.65417,1
-36.62365,19.1476,5
-24.8073,-9.78057,8
78.35275,21.29116,1
-35.686,15.78431,5
-27.80216,-30.36039,8
3.55257,45.78851,0
-28.61557,56.33537,7
-61.14823,12.03434,8
-50.73953,36.56673,7
-46.86057,2.69963,5
-65.37772,-28.27148,9
-72.28206,-25.58872,5
-34.8798,41.05805,5
35.78471,10.1463,3
2.08317,35.97523,0
-49.43567,59.04071,7
-18.94599,-6.3325,8
31.57909,-36.60603,4
-31.56278,41.71605,5
72.83128,2.64666,1
4.15048,27.54185,6
-12.24327,-52.39742,4
7.41491,11.37986,2
31.63502,-59.79512,4
54.39893,-10.59658,4
-36.78482,56.5105,7
-20.81572,59.08003,7
-58.13602,25.10461,9
-51.07152,54.59728,7
25.93922,-64.27953,2
-38.5323,16.04394,5
-22.75945,-24.74849,8
-42.35407,60.46149,5
-27.87114,-48.72729,8
-29.18839,7.74434,5
51.10418,0.2258,3
2.36707,6.36973,0
-59.23341,-15.35135,9
-36.28589,64.4024,7
18.08795,-18.15716,2
6.11743,46.94907,0
31.68096,32.92437,6
-43.83694,-36.9733,8
3.68908,0.47243,4
20.7774,36.82882,0
-19.74917,50.74512,7
44.3621,-28.87885,3
-48.46532,59.29263,7
0.62806,-5.72004,6
-46.32288,-36.39795,8
3.51286,-3.75493,4
-62.6083,24.48697,7
4.05086,9.84873,0
40.10153,-4.30084,0
4.84846,-59.38021,4
7.8458,23.32639,0
5.31955,-24.46522,6
-57.03476,28.60031,7
-28.88886,-27.80639,8
59.04779,31.38774,1
37.28518,9.10433,3
-24.58922,-22.61446,8
84.02813,27.76952,1
-40.11586,41.78913,7
50.06002,-18.31356,3
-5.70234,-55.57547,6
62.65543,34.50944,1
56.72683,30.4246,1
5.18435,-21.27989,6
9.95811,15.20795,6
-65.59174,-27.98225,9
-43.85386,-44.08558,8
-0.07974,-61.53763,0
-42.79919,-49.10917,8
9.55879,-12.27819,2
-30.56493,60.47794,7
-28.49669,42.56958,7
81.37006,15.51099,1
8.51896,5.7926,3
23.82776,39.18858,0
32.08052,34.49395,3
6.94015,47.43259,0
-36.06528,68.33349,7
-22.15882,-10.79926,8
-35.19735,61.87505,7
-0.74371,-53.52575,6
-40.3898,6.42425,5
-1.06377,-47.69942,2
3.9715,-37.79559,6
-53.16212,43.34339,7
-23.26584,33.40834,5
-50.39693,6.38816,5
-25.87731,-54.50455,8
-67.89779,-17.48251,9
-26.57638,52.74343,7
35.33535,23.38021,3
26.93988,-60.59293,2
1.9495,-64.60718,4
-29.65129,-26.99435,8
53.10082,-18.58749,3
-73.66729,-20.44678,9
-9.75083,40.24342,5
-19.972,58.00417,7
14.43478,-33.96392,6
-13.30507,-53.69295,2
31.05489,-42.96315,6
-26.45282,52.68689,7
38.16278,4.58296,3
-35.87056,-30.45721,8
-30.09238,40.79913,5
75.19855,12.19963,1
-51.29773,-45.79306,8
-71.10847,-19.70093,9
11.2456,-14.83987,2
13.71363,-38.52651,6
83.14291,16.87414,1
16.25544,-49.75674,4
0.88193,-14.5132,2
-37.24045,66.89183,7
12.12879,-31.95701,4
3.58756,46.2002,0
-1.63638,-28.6125,4
-2.25611,-26.67245,4
-45.36924,-37.84623,8
-59.2718,4.66891,9
-22.60134,51.28538,7
-65.63351,-23.60444,9
-18.17775,-54.80373,2
-3.49842,-10.86051,6
-26.01595,-12.22556,8
36.84867,-51.99493,2
21.18269,35.44069,6
11.47937,25.68571,0
4.70919,-20.22128,6
30.39577,24.6321,3
12.15632,8.4449,4
80.99175,14.03476,1
-36.57779,31.43773,5
-6.57406,-32.42508,6
-52.65859,35.72391,7
-38.03335,31.15667,5
27.27243,11.69535,0
-70.0518,15.92879,7
-4.0312,-13.79477,6
4.168,-29.46711,2
41.59676,-1.19756,0
-52.09783,12.83218,5
71.47942,31.78418,1
82.58135,16.50882,1
4.27541,16.62203,3
-26.55072,55.96486,7
17.63607,25.74174,3
-25.29516,-14.98657,8
-38.21664,-51.54049,8
-54.48739,35.48028,7
-25.29763,45.32552,5
-54.04398,-2.28159,9
-68.14983,-1.60836,9
-25.3127,9.14054,5
-34.34003,45.99137,5
48.46741,-22.28956,4
19.24626,38.75795,0
-28.79788,67.44912,7
65.95297,15.21843,1
6.00956,-61.8774,4
-6.94958,-29.64948,6
26.46055,46.50832,0
-60.06923,-11.27349,9
-56.8592,16.74718,9
29.26548,25.37986,4
16.05693,56.15417,6
-30.00304,-9.89372,8
13.28837,48.26132,6
-38.71204,28.31384,5
-31.3705,20.82154,7
-33.23241,-27.85187,8
-21.97306,-58.61457,0
39.30597,-44.38001,2
-56.24049,38.9906,7
36.05315,-17.79519,6
13.28872,-45.09515,2
29.75412,-57.82841,4
-25.48748,-6.80442,8
60.38298,35.06733,1
1.14783,36.05574,0
13.72709,-60.20729,4
-20.04864,-57.80497,8
11.85063,48.66552,0
-46.47963,54.18475,7
-13.05314,38.35509,5
-47.39658,-47.70893,8
-54.42242,31.41183,7
-53.3172,41.54967,7
-44.40328,63.71687,5
-48.4941,19.31338,5
19.80083,29.1622,2
-49.82399,34.94604,7
32.55603,-30.71826,6
-10.5832,-43.46001,2
6.58291,-28.83914,2
12.48777,34.16224,0
36.20771,12.45488,3
6.32848,-55.77449,6
2.99563,-8.28994,2
7.08135,28.4863,0
13.27102,1.00104,3
-52.33518,1.42657,9
25.95869,-38.44312,4
-23.29839,7.40237,5
0.11884,-9.85734,4
25.07253,-9.29615,4
61.15327,28.65468,1
11.05494,-65.22675,2
-50.16245,1.9576,5
-63.15319,29.21126,7
8.95947,43.12954,0
-38.18703,35.41615,5
-13.75703,-44.75081,0
6.93352,-15.50908,2
-24.16326,38.109,5
21.88373,46.55968,0
46.26527,-23.85713,4
-2.70573,-45.13219,8
25.78099,1.39799,0
-18.31428,-55.16976,2
-29.5121,60.07853,7
-4.31358,-26.90987,2
-23.80531,53.2401,7
26.95478,-63.66544,2
44.21982,12.43101,3
0.31796,-62.22573,4
-36.26862,46.54724,7
84.63792,7.71188,1
1.44304,-32.73455,2
48.97973,-16.76377,3
29.30973,-43.47565,4
-5.10029,-57.67902,2
17.71877,-44.72104,2
24.3192,-6.41215,3
-68.51623,-25.6789,9
-69.24541,-21.67057,9
12.90339,-53.48227,2
-19.49564,-6.22586,8
12.13081,40.1612,0
22.87396,-19.82866,4
4.51429,20.9805,0
20.4038,37.90245,0
79.23595,0.28545,1
-66.24073,13.7049,9
35.64201,13.13507,3
-67.27461,-12.13231,9
-43.20592,-39.38946,0
-25.35292,-9.375,8
-19.7077,-44.7777,3
-72.82969,-12.25622,9
14.35494,-64.96494,4
-32.48107,69.57738,7
-61.34575,2.56138,9
77.70779,-0.50302,1
-38.8353,7.38233,5
-29.78479,-13.74774,8
74.03089,12.63475,1
42.9259,0.80887,3
4.7791,12.1937,6
-5.69807,-60.39014,2
4.08551,-69.71902,4
-46.7885,-47.01863,8
39.87334,-4.95095,6
37.49444,7.04441,3
48.19258,5.19381,3
18.57865,39.95998,0
6.81246,9.37956,0
11.09642,16.59169,0
10.30525,6.06617,3
27.53488,-9.73619,6
76.09055,23.08362,1
24.6101,-45.55717,6
-44.42002,-36.07417,8
37.34168,-20.49894,6
-61.35072,35.17084,7
50.0581,0.51821,3
12.90415,47.013,0
-6.1833,-20.56939,0
-30.43216,33.2338,5
-27.31307,-45.8383,8
-31.69094,-18.61716,8
-49.61421,-47.04812,8
23.03695,-45.93339,6
74.85793,-0.04538,1
22.38557,-1.27095,0
-18.77113,-9.36479,8
-66.75117,18.58963,7
-21.8921,-56.42722,8
-19.45842,31.74363,5
-35.15858,-48.96166,8
-60.56174,34.02152,7
1.63647,16.92722,0
-31.64087,58.27556,7
2.25267,-15.81589,2
-21.03413,49.2862,7
67.84074,27.38927,1
-21.0022,8.64805,5
-26.44816,36.87407,5
-34.93013,-48.21506,8
47.33154,10.83276,3
29.64426,-41.5084,2
-40.83025,-39.51134,8
-29.22841,38.28297,5
-69.01803,-22.23131,9
-62.87226,-1.21773,9
2.71008,-12.51119,2
15.38737,29.63606,0
13.45718,-57.19704,6
-34.2994,60.54523,7
64.63196,26.20626,1
-52.23536,-42.00678,8
-43.65008,-50.23378,8
-53.38418,-44.62868,8
-29.96504,34.23915,7
11.86305,-71.28695,2
19.23609,35.27213,0
-61.52811,19.24978,9
-37.91695,65.54376,7
-60.00972,28.30857,9
14.54273,-54.35532,6
-60.65054,-3.94417,9
22.48697,-21.05323,4
64.30946,18.36031,1
28.13293,-52.83107,4
-49.46289,53.44075,7
10.62709,-11.3811,2
-30.474,14.38828,5
23.96973,-13.86428,2
5.29615,-19.41898,6
-3.19143,-11.22306,2
-63.83607,-7.72423,9
27.2444,43.35393,0
-54.32061,37.48824,7
87.49549,9.23716,1
-61.96724,14.47924,9
-31.13394,60.54008,7
-18.68804,-59.32836,6
-19.06518,33.88012,5
19.04376,6.1974,3
-19.99822,-20.87026,8
16.35689,-28.03249,4
-49.73075,3.66165,9
43.90845,-26.90602,3
-58.95197,28.87701,9
-34.73486,13.1574,5
-37.97157,33.97297,7
-14.74553,37.62804,5
71.22847,33.0811,1
50.22518,0.14958,3
56.06116,-17.09243,3
15.97899,-52.99128,6
3.39522,48.18966,6
-48.83479,31.99249,7
-39.65303,46.18731,5
31.32053,16.72174,3
-41.21331,42.47472,5
-56.9638,-12.42393,5
-20.91227,-9.68473,8
-46.18022,58.36291,7
-54.3992,35.88332,7
2.96395,-59.75128,4
14.24828,-53.9173,6
-25.65871,33.02618,5
-17.77231,36.41784,5
7.86635,5.99048,6
36.85532,-41.90374,4
-49.07592,-40.19703,8
9.97203,5.01142,3
12.56233,52.14895,0
-70.60236,11.39483,9
27.13572,-63.0938,2
23.52163,4.23331,3
26.86099,-68.38464,2
-7.57956,-19.80365,2
-71.64712,18.01372,7
23.13738,-70.3158,4
0.39561,4.06363,0
-51.68925,25.85498,7
65.73537,33.45143,1
