x,y,target
-7.72153,4.64457,5
0.47387,7.64768,7
4.28305,8.17272,9
9.67532,-7.3178,6
1.21235,-8.90144,0
-3.72315,6.48428,7
-7.18627,-4.42351,1
-7.46512,5.23801,5
-6.71897,4.23701,5
7.84015,8.15378,9
-8.15788,3.90125,5
0.70606,-6.79687,4
3.14446,-1.49567,6
-2.84602,1.63461,2
-2.38281,1.38526,4
-8.03876,3.25368,5
8.98198,5.01913,9
0.62734,9.01005,7
6.30077,-6.6031,4
-1.25433,2.14383,2
6.88402,0.2707,2
1.83723,7.83985,9
4.36823,6.72126,9
-0.96088,-6.01853,6
7.97376,-7.01749,2
-6.49074,-5.05653,1
-3.56313,-4.59435,3
-3.73652,8.62255,7
-2.72419,-7.22687,1
-1.77559,5.67615,8
-5.95464,7.17961,7
2.09147,9.29187,9
-5.16691,-8.10803,1
6.38448,1.48116,8
3.61023,7.39219,9
-4.70994,-1.06513,3
-3.68001,7.78564,7
-2.10928,5.35373,7
-4.07508,8.37933,7
-5.5414,-6.55462,1
-4.2601,7.75511,7
-2.74837,-8.12179,4
0.78202,0.44154,4
3.24149,-0.4749,0
9.86141,-5.74222,2
-0.66639,-9.91976,4
-0.87648,9.80569,5
12.03959,-0.91064,2
9.27289,2.86082,8
3.34834,7.61679,9
1.33355,-4.72413,6
3.24373,8.89867,8
0.77657,-2.04868,6
-5.81041,1.33622,0
-4.20581,5.65181,7
-4.82293,7.84804,7
-3.45118,9.0007,5
3.49391,-10.13384,0
-5.66002,-4.91469,1
5.36386,7.78775,9
1.86916,-1.29673,6
4.04346,-10.11914,0
10.57513,-4.16692,4
6.20861,2.95402,9
5.1975,-4.04084,2
0.68396,1.33585,2
-2.20787,1.04996,6
0.78879,9.25244,7
-6.03684,-5.56858,1
-1.41075,-7.47357,0
-8.71112,4.6507,5
-1.59191,8.22634,0
0.53839,6.70736,7
1.08141,0.96652,2
6.0322,2.31523,8
12.96481,-5.18269,6
-1.69346,-8.43467,3
-0.00343,-0.47164,6
-4.51953,-8.24064,1
-7.11193,6.41177,7
4.01942,-9.45468,4
5.48288,6.67296,8
-5.27986,6.94426,7
9.90088,-2.95543,4
-7.4079,-1.6788,1
-4.54581,6.42254,7
5.85343,3.48029,8
-1.33987,1.88223,2
4.04315,-5.52106,4
14.17319,-2.70898,4
5.31633,-5.05848,4
4.27478,-2.58819,4
-5.24474,-6.36056,1
8.39013,1.12899,8
4.08869,-2.20818,6
-0.1392,7.54815,7
5.9055,-7.85962,2
2.42669,7.2643,9
3.73264,-1.55356,4
-6.87968,4.81654,5
-1.1581,0.20759,0
-2.43926,-7.78855,6
-6.59194,-2.18784,3
7.02372,6.73893,8
10.69908,0.41648,8
6.9795,-3.92955,2
3.10868,-10.10292,0
-0.96635,9.77845,7
0.17745,-0.00881,2
9.86605,-4.02478,4
1.44341,-8.51442,0
2.32211,-7.19108,3
-4.68189,-3.32287,1
-0.65178,-9.45791,0
7.84496,3.48374,8
-4.91912,-4.22164,1
0.51249,9.73322,7
-3.33152,6.72964,7
2.76978,-1.74913,2
7.33492,-5.0678,6
-6.27312,-7.48169,3
5.36938,-8.94505,1
-0.42481,1.85447,2
-1.83565,7.16327,7
1.61918,-0.31634,0
4.52505,-0.58158,0
0.12815,-4.72429,0
1.81444,-7.01635,6
-4.90925,2.05219,2
-5.75334,4.3408,7
0.94928,0.84439,2
5.01079,-4.018,8
-1.44438,-7.34351,3
7.27666,-0.20342,6
-3.40816,-5.67194,3
-0.5946,-3.93907,0
6.91266,7.71844,9
-5.24379,5.42808,7
-2.39031,-4.22534,3
-8.48163,4.68906,5
1.6022,-3.62587,4
-0.36258,6.79639,9
9.6181,-6.0813,6
1.83285,0.9093,4
-9.98725,2.79435,5
1.6327,-7.6879,0
8.42103,-8.69663,6
8.14999,5.15024,8
3.5506,-5.09376,4
3.23104,-10.88624,0
-0.2952,-3.44342,4
5.65978,-6.44488,4
0.42109,-6.45701,0
4.14911,-3.89176,4
-6.81615,-4.56159,1
0.27948,-0.48153,6
2.2921,-3.33888,4
2.30477,-2.06307,3
-5.78596,5.74714,7
-5.52269,-4.53816,1
1.46052,-6.13639,3
2.45814,-1.04606,6
-3.73259,-3.29639,4
-6.53668,-0.36217,1
-7.13215,-6.60829,1
-7.7683,3.97897,5
7.29633,-2.89844,6
-1.7655,-2.25325,3
10.10215,6.04192,8
-4.18447,-4.61629,3
0.47915,-8.45525,4
-5.35486,-3.85667,1
-4.98945,5.25818,7
5.04446,-0.99694,4
6.77421,7.11833,9
11.98745,2.70525,8
11.49478,2.31478,8
3.96269,0.39544,4
-3.4555,4.78768,5
-4.68221,4.00865,5
-0.87175,-0.08747,6
-3.63376,8.20919,7
2.61413,-4.62732,3
3.09135,9.62585,9
-6.28425,-3.76359,1
0.82114,-1.74765,0
-2.33151,11.92277,5
1.66577,-9.08546,3
-4.85215,5.79197,7
0.23337,1.09484,0
-6.51458,-3.55609,1
-5.96975,-5.26705,1
2.14532,6.08032,8
-3.35771,1.05461,3
0.80199,-0.74917,2
3.01328,-11.34438,0
1.97694,10.41932,5
1.97073,10.37394,9
-3.65986,-0.00811,6
-4.27361,-1.56581,3
1.1347,5.30437,8
-5.84775,-3.48519,1
1.7389,-7.5212,0
3.40158,-5.53055,4
13.61999,-0.72511,6
9.60684,-4.61633,2
1.7122,-2.44055,4
5.6124,4.12424,8
3.0652,-4.72012,3
7.42085,-1.86737,4
-0.87667,0.96803,2
2.13758,-6.31205,1
-10.0913,-0.33219,9
0.66733,-2.78274,1
-4.73008,5.21306,7
7.74901,7.14902,9
-8.17098,3.06323,5
-5.98719,6.13069,7
-2.17543,1.74798,6
-4.60188,-8.0545,1
-7.53765,5.02745,5
7.25971,1.61371,8
5.35945,1.86459,8
1.56481,-1.2376,2
11.10315,-4.62286,6
-0.23125,0.90954,4
8.72924,-5.62716,6
-7.34105,1.32391,3
-6.80889,-1.92885,1
5.56566,-1.37614,6
2.86752,-5.48407,4
1.96244,-3.54711,0
-5.95102,-1.27008,3
0.26191,8.86819,9
9.97376,5.64842,8
6.42815,-2.0028,4
1.3104,-6.74072,0
-6.53668,-1.97556,8
1.85186,-4.58873,4
-6.36811,-2.69619,3
1.1774,9.39471,9
-1.7312,8.50307,7
-7.58576,-4.09949,1
-5.8792,-3.532,1
-1.34021,5.74052,7
-1.56328,10.14289,5
-6.34219,-2.737,1
7.8971,6.07331,9
2.25229,-1.7102,4
8.41666,-0.95482,4
-2.72425,0.47747,2
-0.66263,-9.54335,4
1.50602,10.45669,8
-0.06442,-4.09982,6
-7.15655,6.66497,7
-6.86586,-1.81068,1
-2.622,-6.03088,3
2.48927,-9.79357,0
-5.70836,4.84841,7
0.26034,-8.80901,3
-6.14421,6.50985,5
-8.87634,-1.75586,8
-4.64042,-8.01991,1
7.04119,-3.98726,4
2.33397,1.0232,2
-3.91193,-8.85294,3
7.48138,-7.09647,4
10.38908,5.21672,8
3.874,2.93727,8
-7.57322,-1.77422,8
-3.74228,-3.12691,4
12.15485,-0.09659,8
-6.43843,-3.10706,1
7.39166,3.1467,8
-2.27637,6.44912,9
-5.10481,-2.53081,3
2.33121,-8.18791,0
1.56947,-3.87208,6
-2.67062,-0.84755,0
-1.42712,0.71479,2
-8.43784,2.07091,9
-4.96606,5.88601,7
-6.87537,-2.03529,3
1.11604,9.18021,7
1.55496,-7.14065,0
-6.15249,-6.67071,1
3.9568,-6.10296,3
-1.87153,8.00328,5
1.31254,4.54331,9
0.16681,3.25355,3
2.55506,-11.49942,0
-8.05607,4.14834,5
-0.65666,-7.19364,0
-7.69459,5.05436,5
-3.7675,-1.98593,8
-5.37895,5.27136,7
-1.54289,-1.83431,3
4.16641,-1.70909,6
-0.9694,2.02461,2
7.37303,7.47205,8
-2.9924,0.1575,0
4.89724,-9.15545,0
4.96323,8.18759,9
-6.27458,-0.08791,3
-0.26058,-5.56617,0
-5.34973,8.67941,5
-2.3222,4.88384,8
-6.29734,-1.45609,1
-5.22311,-8.19719,1
1.98417,1.41321,2
-2.55939,0.03556,6
0.0166,-3.39976,6
2.71294,-6.95841,6
0.87949,8.25019,8
4.75802,-4.49024,6
8.89659,-5.24602,6
-2.07533,-7.35248,3
-6.92665,-1.60645,3
5.68332,9.34389,9
-6.40532,7.44151,5
7.67531,-4.55701,4
-3.89495,0.5984,3
-6.5519,-2.53472,3
-7.83528,-5.244,1
6.48893,2.33284,8
-6.61587,-2.60272,1
-7.64204,5.24551,5
8.96371,-4.23556,2
2.38225,-9.59162,6
0.58702,-4.56788,0
-5.95608,7.44679,7
6.0951,6.54559,9
-3.13315,-8.44603,3
2.03185,0.68894,2
-4.51917,7.80175,7
-6.68711,-1.48338,1
-2.53384,8.6459,7
2.17965,-2.19081,6
-5.81905,-6.0144,1
-3.6924,1.71105,6
7.76068,-2.74223,2
9.55274,2.64302,6
10.4507,-0.90094,6
-6.61032,5.90785,7
-6.00752,2.00957,0
5.16008,-2.75784,4
-0.20997,7.9393,9
0.9946,-9.35948,3
7.55854,-4.64726,2
-7.1305,2.02201,5
5.97234,-6.92402,0
3.27,2.73888,8
-2.80778,1.28011,6
9.52135,-5.51165,2
4.99128,-5.71175,6
-4.31202,5.32881,7
-6.76061,2.84445,4
-1.01388,0.07464,2
-7.19309,-1.16445,1
-4.88407,-3.79131,1
1.1601,-7.2448,0
-3.9581,-1.38205,3
0.57154,6.01301,5
-5.80264,6.76801,5
10.70184,-1.75443,2
7.14128,-3.6664,6
6.39111,-6.10226,2
-4.53094,-7.89869,1
7.8589,4.46841,8
-10.02247,1.17543,0
5.5009,-7.34062,3
8.40686,-3.41559,4
5.0042,-9.31921,3
6.01562,-1.56239,4
4.39649,-2.14534,2
0.29921,7.31762,9
2.62278,-1.6622,2
-9.43518,-3.42067,8
2.91315,7.51696,9
-5.59739,1.87457,6
-3.4061,1.57599,2
0.18855,-3.05692,0
10.30452,0.57755,6
5.45666,-6.27277,4
-5.68472,2.778,5
9.75222,-1.37643,4
1.36067,8.02728,7
-5.48137,-0.48314,8
-6.8478,-1.36183,1
7.17631,-6.40126,6
-0.59905,-3.31195,3
-3.98919,1.61586,4
4.50289,-2.28547,2
3.01937,9.33204,9
9.8588,-3.58754,4
-6.35198,0.37157,3
-3.77737,7.30507,5
-5.81738,-6.7656,1
8.62355,-4.23978,2
5.20749,-4.72097,6
3.74599,-9.47866,0
-4.7237,-7.49383,1
-5.7263,-7.57616,1
1.59125,-7.75459,0
-2.26959,1.4972,2
-1.39424,0.29377,6
2.55983,7.16129,9
-0.31881,6.33948,9
1.29381,-1.6948,0
-7.34481,-4.50889,1
9.61106,-5.14855,2
-2.74423,0.83882,4
-0.25789,-4.22317,6
-1.52358,8.97037,7
4.74847,-6.57172,6
-6.30853,-6.48256,1
-6.89152,-3.71287,1
-2.76382,5.33249,7
-5.73217,5.62214,7
10.16846,2.63353,8
-2.96142,9.35071,7
4.53816,-1.538,6
-5.28297,9.03871,5
-3.82538,-3.79863,1
-4.67349,7.49981,7
-4.97071,1.04558,0
0.50169,-11.47867,0
1.45376,7.31921,9
0.70839,0.38059,2
-5.89211,-0.94409,1
0.4163,-0.19571,6
4.74593,-3.53358,2
-6.41894,2.43851,2
-8.75459,3.52062,5
6.49058,3.67378,8
-5.30281,4.51301,5
-4.59631,2.39336,2
0.0329,5.37513,7
3.14797,4.00849,8
4.71663,-5.37496,4
-1.1669,-3.34637,0
1.82655,7.15154,9
3.71972,-10.42712,0
3.7609,6.3113,8
-5.14228,-3.38907,1
-4.17494,-9.3579,3
-0.46046,3.11231,8
-0.43026,-0.33277,2
5.99088,5.55967,8
10.47171,-4.2683,2
-0.36509,-4.43418,0
-5.52189,2.67128,6
-5.00094,-2.83265,3
-5.65371,-2.91426,8
-1.94522,6.90355,7
6.15525,6.31181,8
0.64021,1.67591,2
9.73256,-4.66482,6
4.61971,-7.3795,6
8.12081,-4.57108,6
3.14492,-7.91416,0
5.40117,-4.13028,4
-5.89056,5.32966,5
-0.63234,-5.60269,3
3.19904,-6.59279,4
-6.28576,-3.59728,1
-5.71782,-6.47116,1
4.62516,6.835,9
-1.69577,9.40668,7
-4.30698,-3.29581,0
9.97943,-4.15919,6
0.69168,-0.83686,2
-3.26488,-7.47779,1
-1.33858,2.13047,4
10.35282,1.40289,2
-0.16974,9.67038,7
-7.35676,4.74758,7
-6.77269,-7.15748,1
7.84692,4.10335,8
-1.40068,-7.29596,3
-6.95979,-2.28344,8
-2.37159,9.26935,7
0.30556,8.63704,9
4.03686,6.39928,8
-3.68112,7.72191,7
9.80145,-1.36481,2
-6.14812,5.80569,7
4.01811,8.43217,9
-4.79426,7.09027,7
8.08136,-2.77136,2
7.15956,-5.05983,2
4.87813,-4.51488,3
1.40218,-9.79093,6
-3.36701,-5.10555,3
-4.44817,-6.81059,3
2.2928,7.68441,9
-6.76061,-2.94966,1
-5.79357,-2.87917,1
8.2911,-3.67438,4
5.22866,2.54684,8
-0.26516,-4.7456,0
11.09504,2.45867,9
-4.81688,7.64822,7
-8.22642,5.37705,5
1.85827,-1.5015,2
2.0601,5.23456,8
8.72378,5.14477,8
-5.52794,-1.1603,3
6.28338,-0.52549,6
-6.58485,-4.9716,3
6.35372,1.86073,0
7.26137,1.71547,8
9.01958,-0.47879,2
11.354,0.06134,2
-10.01238,1.84286,5
9.25404,7.09968,9
0.25254,0.06843,2
-6.60578,0.28345,6
2.50178,3.28761,8
-5.6744,0.59522,3
-4.0185,1.51176,2
-9.07346,-2.98222,8
-2.57161,-9.55622,3
-4.40657,-3.11946,3
3.02082,3.38104,1
4.30745,-4.59898,1
-2.73811,-6.93156,3
3.75832,-10.37099,0
-5.03087,-8.55805,1
7.30875,3.35773,8
6.24008,-5.10632,4
-0.31227,-10.0016,1
-1.19466,10.86445,5
-8.23142,-2.23503,8
-5.59926,-7.32671,1
-6.66671,5.21233,5
10.76235,4.6651,8
6.08744,-8.72339,0
-4.80437,5.7805,7
6.48766,6.62001,8
-2.81612,7.81522,7
-8.2396,2.888,5
-8.10216,-5.76431,9
-10.8751,-3.17957,5
-3.20223,5.66749,5
-3.08365,-5.84077,3
2.88997,-2.48314,0
-0.27885,9.98043,7
-4.75395,0.15319,8
4.67519,-4.23383,4
-4.25028,6.68444,5
-4.34645,-4.31003,1
-1.14743,-1.84077,6
6.10288,-1.71887,4
-3.7779,1.04979,2
7.7546,-1.02401,4
-2.53957,-8.15145,4
-4.45088,6.52364,7
-5.15644,7.7907,7
-0.77876,8.15985,9
-0.98869,10.18557,7
7.57886,-3.73176,2
-7.2643,4.52705,5
3.36478,3.431,8
-4.20381,7.82798,5
9.13806,1.90071,8
-1.83747,10.72991,5
-3.14064,-5.39068,3
-8.23759,2.11786,0
2.03374,5.51738,9
-3.78897,8.94358,7
-2.26684,-0.03445,2
5.42762,-10.16295,0
1.65019,-9.86173,6
-1.72069,3.58892,8
-4.86686,0.92418,4
-0.98144,-4.03732,0
-2.94477,7.45845,7
4.17722,-9.37953,3
-1.69121,9.93867,7
-5.20462,2.49732,6
-3.22445,4.19906,8
-5.83373,1.52144,4
-0.58188,6.95946,7
-6.2731,0.91645,0
-0.68957,-7.76801,0
9.206,-2.40548,4
-4.33629,-1.31263,0
0.08846,1.406,6
0.11002,9.34608,7
10.94109,3.20015,8
-7.08968,-3.06534,1
-3.42638,-4.63033,3
3.92632,2.41879,8
-5.84583,-4.83582,1
-3.00373,6.42851,7
-0.5788,-8.9426,3
9.05165,-4.57581,6
-7.23704,-5.01001,1
-6.20335,-3.78064,1
0.80205,0.50876,6
-3.40641,-0.04539,6
1.59078,1.95852,9
3.58094,6.90698,8
8.82231,-7.10568,0
10.34332,3.83046,8
-3.5322,1.03029,2
-4.20344,7.21689,7
-5.36745,4.90966,7
-6.49829,-6.36003,1
-7.83428,1.48674,3
1.4252,-5.64888,0
0.44922,-10.6023,3
3.68479,-8.35741,0
-4.34223,9.16097,7
4.09227,2.63263,8
-3.56607,9.15424,7
5.89986,-3.89123,6
1.88331,7.2807,5
5.69103,-2.40415,2
1.96713,-0.34927,6
-2.64303,8.39746,7
-7.46848,3.93672,5
0.25108,4.6387,5
7.1924,-0.33697,8
6.7925,6.79151,9
-5.18954,5.55566,7
-7.5264,-1.80123,3
5.79603,-2.585,2
11.39188,-1.88042,4
7.44343,2.75101,8
-1.15661,-6.73396,3
-9.52298,-2.33421,9
-8.20796,5.53293,5
-5.28855,7.24858,7
2.39294,-1.32351,6
10.72757,-1.18993,2
8.21077,-7.16564,6
-5.2677,5.82688,7
-2.41278,-8.71971,3
-10.06352,-0.23827,8
-4.85745,7.27506,5
-5.28113,-8.06198,1
4.56405,8.90442,8
10.46452,6.21871,9
0.10845,0.94855,2
3.76572,-0.68315,6
-6.44692,-4.78892,1
7.38196,-5.3761,4
-1.3615,1.45507,2
-2.39511,9.1888,7
0.50023,-2.00759,4
5.5869,-8.79544,0
4.47473,4.5417,4
1.04583,1.3993,4
-1.82479,4.28212,8
2.9967,9.20082,9
-5.35328,5.14865,7
2.89903,2.89837,9
10.85524,-0.08746,2
-4.02233,3.32529,6
5.79188,2.48824,8
5.62896,-3.36271,2
-0.18627,-4.25,6
-3.82873,-8.05211,0
-0.86637,0.95303,6
-7.30572,0.61376,3
-4.97865,0.17916,4
-6.1093,-6.81528,1
-4.1862,5.45143,5
1.37268,0.64607,6
-0.87908,6.54535,7
-6.02728,5.59235,5
-4.17981,-1.9516,0
2.03315,7.27767,7
-2.26696,1.75533,6
1.01693,-0.59763,2
-2.21066,-6.80809,0
2.78093,10.54348,5
-7.46806,-4.91264,1
-5.63796,-4.67206,1
-3.15783,0.60506,3
-4.9988,5.9142,7
-2.54441,-3.66868,3
6.70804,3.54085,8
9.08068,5.31908,8
-1.28128,8.17694,7
-6.51837,5.90126,5
1.32291,4.34778,9
7.63709,8.20007,9
-8.39695,3.22185,5
-4.35618,5.26019,5
0.33366,-9.21223,4
0.11125,-6.6823,0
-5.72546,7.1169,7
-5.71226,-4.43763,1
9.12022,-4.04226,4
-0.72683,1.0798,6
2.26688,-9.67918,0
4.25517,6.27168,9
0.64017,7.58865,9
-7.00998,0.42878,4
0.33453,-8.04221,6
7.31084,1.47257,8
3.73525,-10.02722,6
-6.11998,7.19292,5
-8.30867,4.18693,7
-10.35936,-0.96339,8
13.54104,1.55546,0
1.99546,-2.87902,2
0.30163,8.35643,7
-2.78712,-2.31297,6
3.69251,-2.16315,2
7.44792,-3.78086,4
1.74572,-0.06838,8
-6.91453,-6.95583,1
6.05285,-2.64617,0
6.35265,-2.29687,4
13.62298,-3.04547,8
3.27064,-9.65762,0
-2.8972,7.69277,7
-8.13815,3.8806,5
5.34478,7.85891,8
0.24527,8.48949,7
-0.76625,9.52654,7
-3.05517,8.88608,5
-1.7331,6.97013,5
-0.15727,-5.11118,2
-3.37902,6.24158,7
1.58048,-1.64467,6
5.53381,-7.31185,2
1.2456,-0.11488,2
0.02863,-4.7711,0
-3.93328,-4.66268,3
11.13526,-2.92734,6
-3.13801,1.12427,2
-0.96799,-2.14313,0
-3.93098,1.00865,3
0.34384,5.28029,9
2.99432,-2.75793,4
-8.3557,3.31629,5
-5.56677,2.43256,4
-2.00741,-2.37297,4
-7.56666,-3.44718,1
9.2643,-4.66405,2
1.47838,8.53339,5
1.41986,9.5243,7
1.50683,-7.96709,0
-4.39185,4.92414,5
4.84289,-3.67825,0
-0.15193,1.41518,2
-6.20572,6.80982,5
1.82519,-7.24199,0
2.47509,-7.79098,4
5.55947,-0.87577,8
-2.3607,-3.04884,0
12.10189,-1.28348,2
-4.24014,7.34295,7
1.19208,-0.86845,2
-6.10562,5.82798,7
9.79203,-6.11821,2
-3.9333,-8.74142,3
10.49829,-5.62957,4
-5.2802,6.97913,7
-6.18244,-5.31463,1
6.70146,3.63628,2
-0.77698,-8.0507,3
7.61645,-7.54828,4
9.02755,-4.17266,2
6.28478,-4.20466,2
-2.29977,-1.73434,3
7.6511,2.45586,9
7.72868,6.24177,9
6.36672,-3.54167,2
-3.63533,-1.13911,8
-0.2966,-11.1053,0
-0.00413,-2.85192,4
-2.6723,-1.44136,0
0.1246,-5.91424,0
-5.13233,-6.16577,1
3.47518,8.51941,9
-4.4978,-3.35519,3
7.33262,5.02484,9
4.81229,5.3754,0
6.63594,1.74004,8
10.86682,-1.66756,3
-10.09511,2.10927,9
9.54097,-4.82184,4
-3.30628,9.0101,7
2.5576,7.83241,9
-4.22727,-5.47656,1
5.98376,10.55446,5
8.80042,2.10313,8
-6.4453,-5.44706,1
-1.40885,-8.50779,3
-3.74463,1.03073,6
7.41067,-2.84969,2
7.9232,-1.6238,4
5.24315,7.40579,8
-0.02338,-8.23159,6
-3.13208,-5.85328,3
-0.96753,-8.65529,3
0.21699,-5.7435,0
-5.64341,-0.0601,0
-5.05628,-1.62013,0
-7.73702,0.99405,3
-0.98997,-1.78194,6
-5.2246,-7.45281,1
7.34621,-6.43637,6
-3.25199,4.47062,8
1.03784,-8.76817,6
0.73757,9.1194,7
-2.95104,-4.3549,3
4.90856,-10.249,0
-2.63396,1.38479,0
-7.11675,5.07283,5
5.07562,2.65778,8
8.79736,3.58895,8
4.79227,7.91237,8
7.41139,-7.09121,6
-3.48601,-7.42092,1
-2.3321,-0.25777,0
-2.02736,2.38797,8
1.86881,7.55749,7
11.88745,-1.25806,8
-7.53371,4.93702,5
9.46293,4.78422,8
-0.00628,9.21086,7
-4.30906,-0.09443,0
-4.82398,7.06426,7
-5.11578,1.61281,2
-5.36602,5.61241,7
-6.76716,-0.59723,1
-8.46163,2.87233,5
-6.62742,5.63994,5
8.78427,6.65128,8
-3.32431,-9.01054,3
5.69763,-6.33273,2
2.46426,4.83698,8
-6.40033,4.65653,5
5.82869,4.97688,9
4.86238,8.43787,9
-2.28949,1.90847,2
0.36366,-5.69469,0
6.61041,-2.9978,6
-4.87049,7.32721,7
-6.43968,-3.01864,1
1.62059,9.66374,8
9.40622,6.91452,8
3.88816,10.39345,8
-6.51887,4.42268,7
6.39977,-2.38326,2
-0.62097,-4.07038,0
0.92109,8.38407,9
-2.81883,7.57471,7
-0.01674,8.2146,9
6.63319,-4.06482,6
4.50656,6.77488,9
0.93256,-2.97459,4
-6.68213,-1.81143,1
8.96435,-5.73667,4
-1.27928,9.29604,7
-1.87612,0.5708,2
-8.26654,4.27865,5
0.02742,-2.4479,2
-0.70821,1.20862,6
-3.72309,2.46915,2
4.73063,7.14647,9
0.2026,-6.79083,0
-1.77234,7.3509,7
-5.64933,-2.97955,1
1.9193,9.08187,9
-4.21677,7.23389,7
12.33347,-2.3286,6
-7.62012,5.12369,5
-4.83695,-0.27187,3
-0.77532,4.03582,8
4.35232,-0.35188,4
-1.70215,5.48646,9
2.34445,-8.59004,3
0.43326,7.94095,9
-7.51858,4.48041,5
-4.17143,5.04627,7
-8.07593,4.03083,5
-7.92504,-3.87034,1
-2.80518,-4.51598,3
-0.69648,-8.87232,3
8.06312,-5.46601,6
5.81786,-8.30544,6
-2.51967,5.3265,7
-2.98796,6.79625,5
-6.78628,-2.24206,3
-1.79187,8.12,5
1.01375,8.47277,5
-9.52648,-1.42472,8
-2.66168,8.45084,7
-1.22905,8.99332,7
9.54325,-3.14384,4
6.16196,-3.37939,6
-6.0642,5.45342,5
-8.06269,4.37779,5
-6.58025,1.41892,6
4.0766,-4.43649,4
-0.99937,6.67678,8
-6.36615,1.08349,3
2.63326,-10.5099,0
2.7441,5.78234,9
7.70558,-3.97691,2
-3.39427,-1.82522,3
9.75208,-2.16766,2
-1.73633,2.10288,2
3.51559,8.05921,7
6.41495,-0.14478,4
-8.08673,3.28415,0
-1.10109,6.4853,7
-6.33999,-4.56508,1
3.39565,-2.6189,4
-3.86387,2.47458,8
-5.34789,-6.785,1
8.07697,-0.69842,4
-2.89504,6.16416,7
6.19945,1.99282,8
1.57934,-2.15396,2
-1.09537,2.28158,0
-4.12201,7.30146,7
4.97818,-0.49078,2
-0.0614,-4.89312,0
1.70592,0.29581,2
-0.67405,1.19052,2
-0.84703,-1.74657,2
12.96678,-1.69463,2
-7.31917,-2.86345,3
0.44758,-5.55116,0
-7.35892,5.20662,5
1.87404,-1.37606,2
4.15178,-7.54569,3
13.53765,-4.02847,2
3.06653,2.75315,8
-7.66341,4.11048,0
-6.76446,1.45036,0
2.14953,9.37316,8
4.55484,-6.2817,4
5.06206,-3.58459,6
9.64733,-3.47354,4
-8.80987,-2.95955,8
-4.78244,-1.92911,3
-10.74007,2.07861,5
-5.43028,-5.82466,1
-4.04447,-2.12381,3
4.75554,8.10487,9
-6.38229,-3.07006,1
10.54422,-1.27597,4
1.61486,9.58691,9
-0.87398,-8.12751,6
-1.28198,7.41412,7
7.53687,-2.76726,4
1.74012,0.36588,0
-4.28217,-8.75486,0
8.44592,-7.28841,2
5.24288,9.4157,5
-2.3279,-2.05621,6
-2.89418,-2.4405,2
-2.48373,3.28263,5
0.84747,-1.14953,6
-8.27355,4.56417,5
-6.63903,-3.32802,1
-5.87423,8.66709,7
2.39005,7.54167,9
0.98711,-0.65672,2
3.09097,-10.08053,6
-5.28747,5.37713,7
0.72191,-6.38204,3
-4.60674,-0.72184,0
8.31551,-3.59886,2
11.99735,3.49654,8
-5.95565,-3.27889,1
-0.77162,-1.9805,0
6.04257,6.91581,9
7.39585,9.38394,9
-1.20486,7.53917,7
8.97251,5.69219,8
10.94721,-1.83645,4
0.77271,-9.51922,6
3.23828,9.08097,9
-5.61997,7.35484,7
-6.94908,6.67204,7
-8.50986,3.00825,5
2.371,5.98564,8
11.97401,-1.4998,8
-3.81352,8.39097,7
2.46997,11.62584,5
-7.04309,1.33654,3
-8.57951,6.47097,5
-5.32906,4.97183,5
-0.05674,-9.63978,0
9.43968,4.52649,8
-9.94419,-0.70424,9
-2.52673,8.17702,7
2.0346,-1.35551,2
-4.7489,-6.80878,1
4.8264,-4.91937,4
-2.62243,5.73989,7
-2.85529,-4.62201,1
-4.54633,-7.45981,0
7.12989,-6.01094,2
-6.4812,0.75262,3
5.83305,-2.89069,2
-1.1752,-0.41208,2
2.14714,9.61367,9
6.9193,-3.55041,4
-4.64041,7.24158,7
-0.13015,10.1242,7
2.13243,-10.32617,0
-8.02903,3.99845,5
-2.09229,-2.8713,0
8.88383,2.89396,8
1.50597,5.9225,8
2.09437,0.77938,6
1.47508,3.6982,8
-7.56553,5.68604,5
4.46243,-4.77246,6
-1.99333,-6.95086,0
-5.07911,6.39988,7
-6.2891,-6.34097,3
0.33155,-8.74749,0
-3.32261,0.51381,2
2.23197,-3.84049,2
-5.52911,7.23664,5
-0.05923,-0.06842,2
0.96584,-5.89744,0
-4.4148,7.93652,7
-4.50918,6.75981,7
-4.54602,6.12731,7
-3.92413,-9.39823,1
-6.80542,6.56278,5
10.17462,-2.47242,2
-6.06878,-2.79867,1
3.93653,5.77823,8
-5.75199,5.02343,5
5.24258,-0.61166,2
0.49376,2.23823,4
0.7242,6.52975,8
-2.60906,8.18469,7
-3.44843,6.05371,7
10.48209,-6.34771,6
-4.09889,8.72488,7
-6.25815,-7.33692,1
1.53076,-5.08564,0
3.44711,2.31288,9
-8.00854,4.44625,5
-6.80469,-0.62691,3
2.5122,9.17856,9
-1.77158,-9.60702,3
-7.39949,4.97059,5
2.94555,-10.45184,0
-4.29728,8.83469,7
2.03759,-7.34455,4
9.0428,-1.82818,2
0.49249,-7.62178,0
-5.32147,-5.01592,1
9.86754,-4.25723,6
-8.71071,5.28613,5
5.1568,9.46283,9
-3.52511,-5.8598,3
9.67591,-4.95966,2
8.09319,4.75112,8
-7.98425,3.62961,5
-6.18468,6.10685,7
-3.18104,-8.62875,3
-6.37364,-1.82265,1
3.70029,-1.72779,2
3.58807,-8.85352,0
-10.46475,-0.87979,8
-2.89165,-5.49639,1
4.44929,5.48275,8
